text,embeddings
"Bees are flying insects closely related to wasps and ants, 
known for their role in pollination and, in the case of the best-known 
bee species, the western honey bee, for producing honey.","[-0.005917396396398544, -0.01516694761812687, -0.060611601918935776, 0.022559527307748795, 0.017849070951342583, -0.06031772121787071, -0.03851877525448799, 0.020877955481410027, -0.036739520728588104, 0.013022986240684986, 0.02019045129418373, -0.021791968494653702, 0.0400744192302227, -0.0073539181612432, 0.01436623651534319, 0.032115910202264786, -0.04095470532774925, -0.03513067588210106, 0.015629617497324944, -0.02286449447274208, -0.07561008632183075, -0.0002733669534791261, -0.019996099174022675, -0.011678127571940422, -0.01844113878905773, -0.07400152087211609, 0.007643904071301222, 0.04583799093961716, -0.03175479918718338, -0.0007899243501015007, -0.011633740738034248, 0.03027581050992012, -0.007885131053626537, -0.02256414294242859, -0.037102214992046356, 0.042263951152563095, -0.0038002016954123974, -0.010509603656828403, -0.008906609378755093, -0.012395749799907207, 0.0498332604765892, 0.014549272134900093, 0.005280340556055307, 0.02786313183605671, -0.0029691574163734913, 0.040630850940942764, 7.741122317383997e-06, 0.009316415525972843, -0.03908487409353256, -0.03520643338561058, -0.009014069102704525, -0.04187075421214104, -0.014330657199025154, 0.008114710450172424, 0.054974496364593506, -0.022911788895726204, 0.0025294285733252764, 0.04069606587290764, -0.0015581493498757482, -0.05764280632138252, -0.039187416434288025, 0.0393490307033062, 0.02966747246682644, -0.03376736864447594, -0.06349005550146103, 0.020556529983878136, 0.026441257447004318, 0.015796856954693794, -0.05028717592358589, -0.07234611362218857, -0.0028183935210108757, 0.013484364375472069, -0.013335001654922962, -0.03538828343153, 0.021151229739189148, 0.025863023474812508, 0.007600903976708651, -0.02796323038637638, 0.03421575948596001, -0.026417605578899384, -0.03739066421985626, -0.015339899808168411, -0.014692605473101139, -0.0262583177536726, -0.015681302174925804, 0.03950084000825882, 0.015566851012408733, -1.8501470549381338e-05, -0.010975096374750137, 0.06414314359426498, -0.028406726196408272, 0.03641605004668236, 0.0036835793871432543, 0.014696271158754826, 0.014477121643722057, 0.045297879725694656, 0.005544655025005341, 0.005055442452430725, -0.009986760094761848, 0.012704966589808464, -0.012355056591331959, -0.050765227526426315, -0.023036658763885498, 0.006985468789935112, 0.037992995232343674, 0.06904251873493195, 0.04444177448749542, 0.004183933138847351, 0.015175188891589642, -0.07924935221672058, -0.02531430684030056, -0.06676376610994339, -0.01596471667289734, -0.009837371297180653, 0.02853075973689556, -0.0416305772960186, 0.01752077043056488, -0.05367578938603401, 0.03753362223505974, 0.017458654940128326, -0.0362275205552578, 0.00458662211894989, 0.043100032955408096, 0.03472601994872093, 0.06796785444021225, -0.0022455251310020685, -0.005640046205371618, -0.01563611626625061, 0.005869422573596239, -0.015394196845591068, 0.03359544277191162, 0.04621192067861557, -0.0003660018846858293, -0.017636647447943687, 0.07812505960464478, 0.028112510219216347, 0.023182954639196396, -0.030676258727908134, 0.03412046656012535, 0.03284526243805885, -0.018713556230068207, -0.020326146855950356, 0.006672291550785303, 0.005522250663489103, -0.0042680478654801846, -0.041981346905231476, 0.05969467759132385, -0.04742973670363426, -0.045004311949014664, -0.0604507178068161, 0.031477298587560654, -0.021082276478409767, 0.019452445209026337, 0.04665280878543854, 0.06111961975693703, 0.03176695480942726, 0.0012152143754065037, 0.07542885839939117, -0.00017611327348276973, -0.07402613013982773, 0.012505927123129368, -0.008149128407239914, -0.05840865895152092, 0.04644540697336197, 0.06074490025639534, 0.004493825603276491, 0.0941631942987442, 0.017884280532598495, -0.01237087044864893, 0.036522287875413895, 0.028000595048069954, -0.13944898545742035, -0.009796018712222576, -0.02212095633149147, 0.04018663614988327, -0.02603812888264656, -0.02026684582233429, -0.00897262990474701, -0.009183196350932121, -0.04700028896331787, -0.006374184507876635, -0.07735338807106018, 0.010745689272880554, -0.018384946510195732, -0.014859501272439957, 0.01511537004262209, -0.015048918314278126, -0.04230739176273346, 0.009481516666710377, 0.08008590340614319, 0.027366867288947105, 0.03646763041615486, 0.003165966598317027, -0.06073200702667236, -0.004335011355578899, -0.04086032509803772, 0.04021626338362694, -0.12231116741895676, 0.010341652669012547, 0.0070642512291669846, -0.040265582501888275, -0.010958327911794186, 0.009060363285243511, 0.06709060817956924, -0.02265508845448494, -0.011295645497739315, -0.05369565263390541, -0.0034618822392076254, 0.006060048006474972, 0.03428211063146591, -0.003277045674622059, -0.0607643760740757, 0.0223960243165493, -0.03349918872117996, -0.009980659000575542, -0.06758135557174683, -0.034245822578668594, -0.07813085615634918, -0.05807754397392273, 0.004659456200897694, 0.04179011285305023, 0.02891862578690052, 0.00840177945792675, -0.04004264995455742, 0.007272142916917801, 0.01026652380824089, 0.009599078446626663, -0.01656787283718586, 0.08270289748907089, -0.024744808673858643, -0.0648900493979454, 0.009027672000229359, 0.006102970335632563, -0.01592026837170124, 0.011424746364355087, 0.02674190327525139, 0.024775659665465355, 0.0032841269858181477, -0.12536242604255676, -0.04234544560313225, -0.005229411646723747, 0.04564664140343666, -0.049806274473667145, -0.006983564235270023, -0.003485730616375804, 0.0006383341387845576, -0.004704121965914965, -0.0036351946182549, 0.024379372596740723, -0.03637200966477394, 0.04280561953783035, -0.056657638400793076, 0.059056226164102554, 0.021082678809762, -0.00046154781011864543, 0.011517409235239029, -0.02307412028312683, 0.06644652783870697, 0.028735144063830376, -0.001474014250561595, -0.0015992096159607172, -0.022922202944755554, -0.02954057790338993, 0.10537132620811462, -0.01950620301067829, -0.0585150383412838, -0.002739695133641362, 0.0006529268575832248, 0.05689988285303116, -0.028111590072512627, 0.005677619483321905, 0.033477991819381714, 0.04635890945792198, 0.0066306330263614655, -0.005684067029505968, 0.008040465414524078, -0.057158343493938446, 0.005068564787507057, 0.0028861232567578554, 0.01613708958029747, -0.01564188487827778, -0.01428317092359066, -0.017031924799084663, 0.030103063210844994, 0.025446435436606407, 0.03335338085889816, 0.0011289280373603106, -0.01352864969521761, 0.0018411421915516257, -0.016887245699763298, 0.09705828875303268, 0.019399194046854973, -0.05062747746706009, 0.06166659668087959, 0.033811986446380615, -0.016660965979099274, 0.027253571897745132, 0.046775273978710175, -0.011210476979613304, 0.0824655219912529, 0.023085033521056175, -0.008363320492208004, -0.016829194501042366, -0.05211435630917549, -0.05810337886214256, -0.02277401275932789, 0.0022481896448880434, 0.026643887162208557, 0.02183978073298931, 0.029768086969852448, -0.010375523008406162, 0.012956419959664345, 0.007804678753018379, 0.012767553329467773, -0.06889693439006805, -0.06278053671121597, -0.06822121888399124, -0.053542282432317734, -0.037168558686971664, 0.024988580495119095, -0.020619064569473267, 0.042329341173172, 0.073460653424263, -0.0011265274370089173, 0.004708606284111738, 0.006253363098949194, 0.020306315273046494, 0.013971463777124882, 0.05960747227072716, -0.061456792056560516, 0.032561760395765305, 0.03758157417178154, -0.020487988367676735, 0.012570696882903576, 0.0020811886060982943, 0.045171622186899185, 0.0005830247537232935, 0.029156487435102463, -0.0030485184397548437, -0.04665934666991234, -0.017575357109308243, -0.04663161560893059, -0.03464816138148308, -0.030153736472129822, -0.021461687982082367, 0.03503381088376045, -0.021327465772628784, -0.0018751865718513727, -0.04654676094651222, 0.011239713057875633, -0.0006293740007095039, 0.005104626063257456, -0.015653042122721672, 0.041900280863046646, -0.02981061115860939, 0.039606623351573944, 0.0002528433105908334, 0.06819497793912888, 0.026133140549063683, 0.006700523197650909, -0.00724096829071641, 0.0017399402568116784, -0.022936243563890457, 0.02540346048772335, -0.009776952676475048, 0.007505202665925026, -0.06179917976260185, 0.033633384853601456, 0.05646863579750061, -0.042578961700201035, 0.010680031962692738, 0.012613167054951191, -0.007348936051130295, 0.01684965193271637, -0.05396340414881706, -0.02765277959406376, -0.0021944514010101557, 0.018966540694236755, 0.025216059759259224, 0.020903371274471283, -0.0435151606798172, 0.011934525333344936, 0.008262021467089653, -0.0018722359091043472, 0.008004900999367237, -0.018265053629875183, 0.03864987939596176, 0.01598508283495903, 0.01277067232877016, -0.012335168197751045, 0.009724054485559464, 0.05962727963924408, 0.017202910035848618, 0.0039061105344444513, -0.01844511553645134, 0.02654697373509407, -0.01642763242125511, -0.0008297329768538475, -0.03202812746167183, -0.05834994092583656, 0.021841205656528473, -0.02899111993610859, 0.026257546618580818, -0.08630692958831787, 0.007351380307227373, -0.017338372766971588, -0.05742419511079788, 0.03131728246808052, 0.008323141373693943, -0.04568273574113846, -0.022999433800578117, -0.0012480384903028607, 0.015060528181493282, 0.02589036338031292, 0.06334495544433594, -0.046410638839006424, 0.05568069592118263, -0.0365145169198513, -0.008448858745396137, -0.022007975727319717, 0.010609904304146767, -0.013426817953586578, -0.008862444199621677, 0.017495108768343925, 0.014985793270170689, 0.0379033125936985, -0.06674908846616745, 0.07860530912876129, -0.044141437858343124, -0.05230769142508507, -0.03698844462633133, -0.009488587267696857, 0.006258233916014433, 0.00583827355876565, 0.020405082032084465, -0.034903623163700104, 0.10174248367547989, 0.08151212334632874, -0.019713085144758224, -0.013732900843024254, -0.03811614587903023, -0.0014268194790929556, -0.06999941170215607, 0.023935161530971527, 0.007276822347193956, -0.03796380013227463, 0.01208525337278843, -0.05752374976873398, -0.04389846697449684, -0.017858706414699554, -0.03424856811761856, -0.034899283200502396, 0.025320155546069145, 0.045086897909641266, 0.03431844338774681, 0.014413626864552498, 0.01482445653527975, -0.029465261846780777, 0.00018792938499245793, 0.030945060774683952, -0.013252291828393936, -0.03763260692358017, -0.033881910145282745, 0.018721146509051323, -0.04246293380856514, 0.012712270952761173, 0.016821715980768204, 0.04977630823850632, 0.00892352219671011, 0.02351640723645687, -0.05510421842336655, 0.05089666321873665, 0.006746985483914614, 0.03329796716570854, 0.007151113823056221, -0.0012570293620228767, 0.06292762607336044, 0.08555219322443008, 0.05092452093958855, -0.016727088019251823, 0.012269048020243645, 0.003131756093353033, -0.01311558298766613, -0.02732553891837597, 0.023472122848033905, -0.020524824038147926, -0.008590355515480042, 0.029282137751579285, -0.021233564242720604, 0.03488847240805626, 0.045121848583221436, -0.08456961065530777, -0.007346848025918007, -0.05263412371277809, -0.010311225429177284, -0.07398170977830887, 0.018888218328356743, -0.025630705058574677, 0.022166745737195015, -0.012107941322028637, 0.006798013113439083, -0.008430310525000095, 0.030341152101755142, -0.02890753000974655, 0.005032344721257687, 0.024452917277812958, -0.0396537184715271, -0.012459677644073963, -0.026624197140336037, -0.0007740146829746664, 0.03867221251130104, 0.05920048803091049, 0.010232483968138695, -0.040187399834394455, -0.01278435718268156, -0.07309599220752716, -0.01427352987229824, 0.04274682700634003, 0.03617427498102188, -0.02091386914253235, 0.00566281471401453, -0.0290062315762043, 0.029475124552845955, -0.015564840286970139, 0.012327916920185089, 0.03808882459998131, 0.02814219892024994, 0.013628041371703148, -0.05464724451303482, -0.01691104844212532, -0.011001166887581348, 0.09080962091684341, -0.013069943524897099, 0.02228553779423237, 0.010160956531763077, -0.013216134160757065, 0.06119317188858986, -0.023458674550056458, 0.02794884890317917, 0.0727725550532341, 0.016021789982914925, -0.07837492972612381, 0.02325083129107952, 0.02750580944120884, -0.008742984384298325, -0.015110126696527004, -0.027827389538288116, 0.014476995915174484, 0.024956241250038147, 0.018189221620559692, 0.016151905059814453, -0.08823435008525848, -0.06691407412290573, 0.10230585932731628, 0.012226356193423271, 0.01842023991048336, -0.018783295527100563, -0.04183841869235039, -0.04227512329816818, -0.04055798053741455, 0.02027575671672821, 0.012463385239243507, -0.01955568976700306, -0.04459914565086365, 0.01313132606446743, -0.03191668167710304, 0.01337627787142992, 0.0061038644053041935, -0.01111657079309225, 0.04909056797623634, 0.0023017253261059523, -0.006420062389224768, -0.022812271490693092, -0.0024902273435145617, 0.031135104596614838, 0.01314188539981842, -0.0358724445104599, 0.0029949890449643135, 0.037966471165418625, 0.012139484286308289, -0.06434892863035202, -0.022026076912879944, 0.006371211260557175, -0.026125485077500343, -0.01555874478071928, 0.0019287856994196773, -0.031851835548877716, -0.0387486033141613, 0.038299087435007095, -0.00982147641479969, 0.024251697584986687, -0.08577693998813629, 0.04247567057609558, -0.01975141279399395, -0.037877000868320465, -0.04530511051416397, -0.048870597034692764, -0.0012752756010740995, 0.022571947425603867, 0.04946538060903549, 0.025134582072496414, -0.034843314439058304, 0.028794722631573677, -0.02712862379848957, 0.020511755719780922, -0.03258159011602402, 0.03045237809419632, -0.03974321112036705, 0.0068368129432201385, 0.010118070058524609, 0.023519475013017654, 0.02787955291569233, 0.04141056165099144, 0.0078154057264328, -0.03917626291513443, -0.04268527403473854, -0.04740511253476143, 0.03525982424616814, -0.06864070892333984, 0.0013468189863488078, 0.01827077753841877, -0.027834754437208176, 0.004744281526654959, -0.042619992047548294, 0.01875721476972103, -0.08684779703617096, 0.01924995519220829, 0.009026896208524704, -0.036485105752944946, -0.05599527806043625, 0.005659997463226318, -0.09159728139638901, 0.019182534888386726, -0.07465444505214691, 0.009083186276257038, -0.03207964450120926, -0.004881387110799551, -0.04962664097547531, 0.050677340477705, -0.0020099179819226265, 0.04368879273533821, 0.04149279370903969, 0.029245492070913315, -0.01929810456931591, -0.045435093343257904, -0.0600787028670311, 0.012396033853292465, -0.02995177172124386, -0.033238910138607025, 0.036258067935705185, 0.00978390034288168, -0.026661459356546402, 0.003288454143330455, -0.03426527976989746, 0.01237874012440443, 0.004513310268521309, -0.025660615414381027, 0.0010484823724254966, -0.029691236093640327, 0.07570226490497589, 0.02089792490005493, 0.03599908575415611, -0.022898035123944283, 0.06835896521806717, -0.09837496280670166, 0.02358180657029152, 0.008628008887171745, -0.031397540122270584, 0.06844205409288406, 0.03276319056749344, -0.017443956807255745, 0.00034816755214706063, 0.0022553836461156607, -0.029306069016456604, 0.010915972292423248, 0.06376054883003235, 0.010128311812877655, -0.006721837446093559, 0.023383954539895058, 0.0028654253110289574, -0.021593131124973297, -0.009969278238713741, -0.029846763238310814, -0.07713907212018967, 0.0006142845959402621, -0.023877575993537903, -0.0032937373034656048, 0.008277873508632183, -0.00203130766749382, -0.010618348605930805, -0.020439159125089645, 0.041133180260658264, -0.05754661560058594, -0.04417038336396217, -0.03198466822504997, -0.04515281319618225, -0.011205162853002548, 0.034699324518442154, -0.04044719785451889, 0.03288441151380539, 0.004006958566606045, 0.006757914554327726, 0.04496932774782181, 0.0012977032456547022, 0.015446651726961136, -0.01643848605453968, -0.017214152961969376, -0.021964777261018753, -0.009893546812236309, -0.021059595048427582, 0.01369523350149393, -0.004838156048208475, 0.004313687793910503, 0.016042878851294518, -0.028469907119870186, 0.05141664296388626, -0.03788089379668236, 0.059368837624788284, 0.025572005659341812, 0.023706959560513496, -0.017848925665020943, -0.004123495891690254, 0.060430705547332764, -0.003412944031879306, -0.028743749484419823, -0.006599867716431618, 0.007512497715651989, 0.032133202999830246, -0.014185386709868908, -0.002264847978949547, 0.007939583621919155, 0.014608681201934814, 0.06304681301116943, 0.015722731128335, 0.03181735426187515, -0.019553249701857567, 0.04847836121916771, 0.0007189309690147638, 0.08751261979341507, -0.06262331455945969, -0.0083394730463624, 0.005657978821545839, 0.013473964296281338, -0.005292242392897606, 0.014107278548181057, -0.03675388544797897, -0.01303670834749937, -0.028710883110761642, -0.09170596301555634, -0.044352345168590546, -0.048089925199747086, 0.021272867918014526, 0.00974056776612997, 0.049778394401073456, -0.02697005309164524, 0.0700971856713295, 0.04571449011564255, 0.041847389191389084, -0.016716673970222473, -0.013513629324734211, 0.020501025021076202, 0.006570983678102493, -0.0018868561601266265, 0.027001211419701576, 0.06352196633815765, -0.012120489962399006, 0.006774828303605318, -0.022482644766569138]"
